origin_airport;destination_airport;image_url;image_tag;description;url;origin_city;destination_city;price_oneway;price_round;applink;route;priority;origin_country_2lc;destination_country_2lc;origin_location_id;origin_slug;destination_location_id;destination_slug;origin_city_en;destination_city_en;origin_country;origin_country_en;destination_country;destination_country_en;cheap_landing_page_url;search_results_url_oneway;search_results_url_return;currency;language
OSR;BTS;https://images.kiwi.com/photos/1280x720/bratislava_sk.jpg;Bratislava, travel destination, city;Ostrava - Bratislava;https://kiwi.com/cz/hledej/results/ostrava-cesko/bratislava-slovensko;Ostrava;Bratislava;1715 CZK;5389 CZK;;OSR-BTS;;CZ;SK;ostrava_cz;ostrava-cesko;bratislava_sk;bratislava-slovensko;Ostrava;Bratislava;Česko;Czechia;Slovensko;Slovakia;https://www.kiwi.com/cz/cheap-flights/ostrava-cesko/bratislava-slovensko/;https://www.kiwi.com/cz/hledej/results/ostrava-cesko/bratislava-slovensko/anytime/no-return;https://www.kiwi.com/cz/hledej/results/ostrava-cesko/bratislava-slovensko/anytime;CZK;cz
PRG;DRS;https://images.kiwi.com/photos/1280x720/dresden_de.jpg;Drážďany, travel destination, city;Praha - Drážďany;https://kiwi.com/cz/hledej/results/praha-cesko/drazdany-nemecko;Praha;Drážďany;1421 CZK;2866 CZK;;PRG-DRS;;CZ;DE;prague_cz;praha-cesko;dresden_de;drazdany-nemecko;Prague;Dresden;Česko;Czechia;Německo;Germany;https://www.kiwi.com/cz/cheap-flights/praha-cesko/drazdany-nemecko/;https://www.kiwi.com/cz/hledej/results/praha-cesko/drazdany-nemecko/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/drazdany-nemecko/anytime;CZK;cz
PRG;RBA;https://images.kiwi.com/photos/1280x720/rabat_ma.jpg;Rabat, travel destination, city;Praha - Rabat;https://kiwi.com/cz/hledej/results/praha-cesko/rabat-maroko;Praha;Rabat;1813 CZK;3233 CZK;;PRG-RBA;;CZ;MA;prague_cz;praha-cesko;rabat_ma;rabat-maroko;Prague;Rabat;Česko;Czechia;Maroko;Morocco;https://www.kiwi.com/cz/cheap-flights/praha-cesko/rabat-maroko/;https://www.kiwi.com/cz/hledej/results/praha-cesko/rabat-maroko/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/rabat-maroko/anytime;CZK;cz
PRG;SCV;https://images.kiwi.com/photos/1280x720/suceava_ro.jpg;Suceava, travel destination, city;Praha - Suceava;https://kiwi.com/cz/hledej/results/praha-cesko/suceava-rumunsko;Praha;Suceava;808 CZK;1788 CZK;;PRG-SCV;;CZ;RO;prague_cz;praha-cesko;suceava_ro;suceava-rumunsko;Prague;Suceava;Česko;Czechia;Rumunsko;Romania;https://www.kiwi.com/cz/cheap-flights/praha-cesko/suceava-rumunsko/;https://www.kiwi.com/cz/hledej/results/praha-cesko/suceava-rumunsko/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/suceava-rumunsko/anytime;CZK;cz
PRG;AOE;https://images.kiwi.com/photos/1280x720/eskisehir_tr.jpg;Eskişehir, travel destination, city;Praha - Eskişehir;https://kiwi.com/cz/hledej/results/praha-cesko/eskisehir-turkey;Praha;Eskişehir;3454 CZK;9014 CZK;;PRG-AOE;;CZ;TR;prague_cz;praha-cesko;eskisehir_tr;eskisehir-turkey;Prague;Eskişehir;Česko;Czechia;Turecko;Turkey;https://www.kiwi.com/cz/cheap-flights/praha-cesko/eskisehir-turkey/;https://www.kiwi.com/cz/hledej/results/praha-cesko/eskisehir-turkey/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/eskisehir-turkey/anytime;CZK;cz
PRG;WMI;https://images.kiwi.com/photos/1280x720/warsaw_pl.jpg;Varšava, travel destination, city;Praha - Varšava;https://kiwi.com/cz/hledej/results/praha-cesko/varsava-polsko;Praha;Varšava;906 CZK;2082 CZK;;PRG-WMI;;CZ;PL;prague_cz;praha-cesko;warsaw_pl;varsava-polsko;Prague;Warsaw;Česko;Czechia;Polsko;Poland;https://www.kiwi.com/cz/cheap-flights/praha-cesko/varsava-polsko/;https://www.kiwi.com/cz/hledej/results/praha-cesko/varsava-polsko/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/varsava-polsko/anytime;CZK;cz
PRG;LGG;https://images.kiwi.com/photos/1280x720/liege_be.jpg;Lutych, travel destination, city;Praha - Lutych;https://kiwi.com/cz/hledej/results/praha-cesko/lutych-belgie;Praha;Lutych;3723 CZK;7201 CZK;;PRG-LGG;;CZ;BE;prague_cz;praha-cesko;liege_be;lutych-belgie;Prague;Liège;Česko;Czechia;Belgie;Belgium;https://www.kiwi.com/cz/cheap-flights/praha-cesko/lutych-belgie/;https://www.kiwi.com/cz/hledej/results/praha-cesko/lutych-belgie/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/lutych-belgie/anytime;CZK;cz
PRG;NKC;https://images.kiwi.com/photos/1280x720/nouakchott_mr.jpg;Nuakšott, travel destination, city;Praha - Nuakšott;https://kiwi.com/cz/hledej/results/praha-cesko/nuaksott-mauritanie;Praha;Nuakšott;6442 CZK;13570 CZK;;PRG-NKC;;CZ;MR;prague_cz;praha-cesko;nouakchott_mr;nuaksott-mauritanie;Prague;Nouakchott;Česko;Czechia;Mauritánie;Mauritania;https://www.kiwi.com/cz/cheap-flights/praha-cesko/nuaksott-mauritanie/;https://www.kiwi.com/cz/hledej/results/praha-cesko/nuaksott-mauritanie/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/nuaksott-mauritanie/anytime;CZK;cz
PRG;HAH;https://images.kiwi.com/photos/1280x720/moroni_km.jpg;Moroni, travel destination, city;Praha - Moroni;https://kiwi.com/cz/hledej/results/praha-cesko/moroni-komory;Praha;Moroni;10924 CZK;19595 CZK;;PRG-HAH;;CZ;KM;prague_cz;praha-cesko;moroni_km;moroni-komory;Prague;Moroni;Česko;Czechia;Komory;Comoros;https://www.kiwi.com/cz/cheap-flights/praha-cesko/moroni-komory/;https://www.kiwi.com/cz/hledej/results/praha-cesko/moroni-komory/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/moroni-komory/anytime;CZK;cz
PRG;PRN;https://images.kiwi.com/photos/1280x720/pristina_xk.jpg;Pristina, travel destination, city;Praha - Pristina;https://kiwi.com/cz/hledej/results/praha-cesko/pristina-kosovo;Praha;Pristina;1029 CZK;2523 CZK;;PRG-PRN;;CZ;XK;prague_cz;praha-cesko;pristina_xk;pristina-kosovo;Prague;Pristina;Česko;Czechia;Kosovo;Kosovo;https://www.kiwi.com/cz/cheap-flights/praha-cesko/pristina-kosovo/;https://www.kiwi.com/cz/hledej/results/praha-cesko/pristina-kosovo/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/pristina-kosovo/anytime;CZK;cz
PRG;SAW;https://images.kiwi.com/photos/1280x720/istanbul_tr.jpg;Istanbul, travel destination, city;Praha - Istanbul;https://kiwi.com/cz/hledej/results/praha-cesko/istanbul-turecko;Praha;Istanbul;1102 CZK;2376 CZK;;PRG-SAW;;CZ;TR;prague_cz;praha-cesko;istanbul_tr;istanbul-turecko;Prague;Istanbul;Česko;Czechia;Turecko;Turkey;https://www.kiwi.com/cz/cheap-flights/praha-cesko/istanbul-turecko/;https://www.kiwi.com/cz/hledej/results/praha-cesko/istanbul-turecko/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/istanbul-turecko/anytime;CZK;cz
BRQ;CDG;https://images.kiwi.com/photos/1280x720/paris_fr.jpg;Paříž, travel destination, city;Brno - Paříž;https://kiwi.com/cz/hledej/results/brno-cesko/pariz-francie;Brno;Paříž;1568 CZK;3625 CZK;;BRQ-CDG;;CZ;FR;brno_cz;brno-cesko;paris_fr;pariz-francie;Brno;Paris;Česko;Czechia;Francie;France;https://www.kiwi.com/cz/cheap-flights/brno-cesko/pariz-francie/;https://www.kiwi.com/cz/hledej/results/brno-cesko/pariz-francie/anytime/no-return;https://www.kiwi.com/cz/hledej/results/brno-cesko/pariz-francie/anytime;CZK;cz
PRG;PMO;https://images.kiwi.com/photos/1280x720/palermo_it.jpg;Palermo, travel destination, city;Praha - Palermo;https://kiwi.com/cz/hledej/results/praha-cesko/palermo-italie;Praha;Palermo;1004 CZK;1911 CZK;;PRG-PMO;;CZ;IT;prague_cz;praha-cesko;palermo_it;palermo-italie;Prague;Palermo;Česko;Czechia;Itálie;Italy;https://www.kiwi.com/cz/cheap-flights/praha-cesko/palermo-italie/;https://www.kiwi.com/cz/hledej/results/praha-cesko/palermo-italie/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/palermo-italie/anytime;CZK;cz
PRG;FNI;https://images.kiwi.com/photos/1280x720/nimes_fr.jpg;Nîmes, travel destination, city;Praha - Nîmes;https://kiwi.com/cz/hledej/results/praha-cesko/nimes-francie;Praha;Nîmes;882 CZK;2008 CZK;;PRG-FNI;;CZ;FR;prague_cz;praha-cesko;nimes_fr;nimes-francie;Prague;Nîmes;Česko;Czechia;Francie;France;https://www.kiwi.com/cz/cheap-flights/praha-cesko/nimes-francie/;https://www.kiwi.com/cz/hledej/results/praha-cesko/nimes-francie/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/nimes-francie/anytime;CZK;cz
PRG;MCO;https://images.kiwi.com/photos/1280x720/orlando_fl_us.jpg;Orlando, travel destination, city;Praha - Orlando;https://kiwi.com/cz/hledej/results/praha-cesko/orlando-florida-spojene-staty;Praha;Orlando;8181 CZK;13423 CZK;;PRG-MCO;;CZ;US;prague_cz;praha-cesko;orlando_fl_us;orlando-florida-spojene-staty;Prague;Orlando;Česko;Czechia;Spojené státy;United States;https://www.kiwi.com/cz/cheap-flights/praha-cesko/orlando-florida-spojene-staty/;https://www.kiwi.com/cz/hledej/results/praha-cesko/orlando-florida-spojene-staty/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/orlando-florida-spojene-staty/anytime;CZK;cz
PRG;JSH;https://images.kiwi.com/photos/1280x720/sitia_gr.jpg;Sitia, travel destination, city;Praha - Sitia;https://kiwi.com/cz/hledej/results/praha-cesko/sitia-recko;Praha;Sitia;2817 CZK;5266 CZK;;PRG-JSH;;CZ;GR;prague_cz;praha-cesko;sitia_gr;sitia-recko;Prague;Sitia;Česko;Czechia;Řecko;Greece;https://www.kiwi.com/cz/cheap-flights/praha-cesko/sitia-recko/;https://www.kiwi.com/cz/hledej/results/praha-cesko/sitia-recko/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/sitia-recko/anytime;CZK;cz
PRG;PFO;https://images.kiwi.com/photos/1280x720/paphos_cy.jpg;Pafos, travel destination, city;Praha - Pafos;https://kiwi.com/cz/hledej/results/praha-cesko/pafos-kypr;Praha;Pafos;1176 CZK;2694 CZK;;PRG-PFO;;CZ;CY;prague_cz;praha-cesko;paphos_cy;pafos-kypr;Prague;Paphos;Česko;Czechia;Kypr;Cyprus;https://www.kiwi.com/cz/cheap-flights/praha-cesko/pafos-kypr/;https://www.kiwi.com/cz/hledej/results/praha-cesko/pafos-kypr/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/pafos-kypr/anytime;CZK;cz
PRG;GVA;https://images.kiwi.com/photos/1280x720/geneva_ch.jpg;Ženeva, travel destination, city;Praha - Ženeva;https://kiwi.com/cz/hledej/results/praha-cesko/zeneva-svycarsko;Praha;Ženeva;514 CZK;1151 CZK;;PRG-GVA;;CZ;CH;prague_cz;praha-cesko;geneva_ch;zeneva-svycarsko;Prague;Geneva;Česko;Czechia;Švýcarsko;Switzerland;https://www.kiwi.com/cz/cheap-flights/praha-cesko/zeneva-svycarsko/;https://www.kiwi.com/cz/hledej/results/praha-cesko/zeneva-svycarsko/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/zeneva-svycarsko/anytime;CZK;cz
OSR;KIV;https://images.kiwi.com/photos/1280x720/chisinau_md.jpg;Kišiněv, travel destination, city;Ostrava - Kišiněv;https://kiwi.com/cz/hledej/results/ostrava-cesko/kisinev-moldavsko;Ostrava;Kišiněv;2988 CZK;6760 CZK;;OSR-KIV;;CZ;MD;ostrava_cz;ostrava-cesko;chisinau_md;kisinev-moldavsko;Ostrava;Chișinău;Česko;Czechia;Moldavsko;Moldova;https://www.kiwi.com/cz/cheap-flights/ostrava-cesko/kisinev-moldavsko/;https://www.kiwi.com/cz/hledej/results/ostrava-cesko/kisinev-moldavsko/anytime/no-return;https://www.kiwi.com/cz/hledej/results/ostrava-cesko/kisinev-moldavsko/anytime;CZK;cz
OSR;VCE;https://images.kiwi.com/photos/1280x720/venice_it.jpg;Benátky, travel destination, city;Ostrava - Benátky;https://kiwi.com/cz/hledej/results/ostrava-cesko/benatky-italie;Ostrava;Benátky;1788 CZK;3258 CZK;;OSR-VCE;;CZ;IT;ostrava_cz;ostrava-cesko;venice_it;benatky-italie;Ostrava;Venice;Česko;Czechia;Itálie;Italy;https://www.kiwi.com/cz/cheap-flights/ostrava-cesko/benatky-italie/;https://www.kiwi.com/cz/hledej/results/ostrava-cesko/benatky-italie/anytime/no-return;https://www.kiwi.com/cz/hledej/results/ostrava-cesko/benatky-italie/anytime;CZK;cz
PRG;MEL;https://images.kiwi.com/photos/1280x720/melbourne_vi_au.jpg;Melbourne, travel destination, city;Praha - Melbourne;https://kiwi.com/cz/hledej/results/praha-cesko/melbourne-victoria-australie;Praha;Melbourne;10336 CZK;29564 CZK;;PRG-MEL;;CZ;AU;prague_cz;praha-cesko;melbourne_vi_au;melbourne-victoria-australie;Prague;Melbourne;Česko;Czechia;Austrálie;Australia;https://www.kiwi.com/cz/cheap-flights/praha-cesko/melbourne-victoria-australie/;https://www.kiwi.com/cz/hledej/results/praha-cesko/melbourne-victoria-australie/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/melbourne-victoria-australie/anytime;CZK;cz
PRG;NRT;https://images.kiwi.com/photos/1280x720/tokyo_jp.jpg;Tokio, travel destination, city;Praha - Tokio;https://kiwi.com/cz/hledej/results/praha-cesko/prefektura-tokio-japonsko;Praha;Tokio;10140 CZK;18615 CZK;;PRG-NRT;;CZ;JP;prague_cz;praha-cesko;tokyo_jp;prefektura-tokio-japonsko;Prague;Tokyo;Česko;Czechia;Japonsko;Japan;https://www.kiwi.com/cz/cheap-flights/praha-cesko/prefektura-tokio-japonsko/;https://www.kiwi.com/cz/hledej/results/praha-cesko/prefektura-tokio-japonsko/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/prefektura-tokio-japonsko/anytime;CZK;cz
PRG;MAO;https://images.kiwi.com/photos/1280x720/manaus_am_br.jpg;Manaus, travel destination, city;Praha - Manaus;https://kiwi.com/cz/hledej/results/praha-cesko/manaus-amazonas-brazilie;Praha;Manaus;9945 CZK;31034 CZK;;PRG-MAO;;CZ;BR;prague_cz;praha-cesko;manaus_am_br;manaus-amazonas-brazilie;Prague;Manaus;Česko;Czechia;Brazílie;Brazil;https://www.kiwi.com/cz/cheap-flights/praha-cesko/manaus-amazonas-brazilie/;https://www.kiwi.com/cz/hledej/results/praha-cesko/manaus-amazonas-brazilie/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/manaus-amazonas-brazilie/anytime;CZK;cz
PRG;AGP;https://images.kiwi.com/photos/1280x720/malaga_es.jpg;Málaga, travel destination, city;Praha - Málaga;https://kiwi.com/cz/hledej/results/praha-cesko/malaga-spanelsko;Praha;Málaga;1151 CZK;2106 CZK;;PRG-AGP;;CZ;ES;prague_cz;praha-cesko;malaga_es;malaga-spanelsko;Prague;Málaga;Česko;Czechia;Španělsko;Spain;https://www.kiwi.com/cz/cheap-flights/praha-cesko/malaga-spanelsko/;https://www.kiwi.com/cz/hledej/results/praha-cesko/malaga-spanelsko/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/malaga-spanelsko/anytime;CZK;cz
PRG;LIH;https://images.kiwi.com/photos/1280x720/kauai_hi_us.jpg;Kauai, travel destination, city;Praha - Kauai;https://kiwi.com/cz/hledej/results/praha-cesko/kauai-havaj-spojene-staty;Praha;Kauai;11635 CZK;23563 CZK;;PRG-LIH;;CZ;US;prague_cz;praha-cesko;kauai_hi_us;kauai-havaj-spojene-staty;Prague;Kauai;Česko;Czechia;Spojené státy;United States;https://www.kiwi.com/cz/cheap-flights/praha-cesko/kauai-havaj-spojene-staty/;https://www.kiwi.com/cz/hledej/results/praha-cesko/kauai-havaj-spojene-staty/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/kauai-havaj-spojene-staty/anytime;CZK;cz
PRG;BJM;https://images.kiwi.com/photos/1280x720/bujumbura_bi.jpg;Bujumbura, travel destination, city;Praha - Bujumbura;https://kiwi.com/cz/hledej/results/praha-cesko/bujumbura-burundi;Praha;Bujumbura;12590 CZK;19718 CZK;;PRG-BJM;;CZ;BI;prague_cz;praha-cesko;bujumbura_bi;bujumbura-burundi;Prague;Bujumbura;Česko;Czechia;Burundi;Burundi;https://www.kiwi.com/cz/cheap-flights/praha-cesko/bujumbura-burundi/;https://www.kiwi.com/cz/hledej/results/praha-cesko/bujumbura-burundi/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/bujumbura-burundi/anytime;CZK;cz
PRG;PLZ;https://images.kiwi.com/photos/1280x720/port-elizabeth_za.jpg;Port Elizabeth, travel destination, city;Praha - Port Elizabeth;https://kiwi.com/cz/hledej/results/praha-cesko/port-elizabeth-jihoafricka-republika;Praha;Port Elizabeth;10900 CZK;20109 CZK;;PRG-PLZ;;CZ;ZA;prague_cz;praha-cesko;port-elizabeth_za;port-elizabeth-jihoafricka-republika;Prague;Port Elizabeth;Česko;Czechia;Jihoafrická republika;South Africa;https://www.kiwi.com/cz/cheap-flights/praha-cesko/port-elizabeth-jihoafricka-republika/;https://www.kiwi.com/cz/hledej/results/praha-cesko/port-elizabeth-jihoafricka-republika/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/port-elizabeth-jihoafricka-republika/anytime;CZK;cz
PRG;HHN;https://images.kiwi.com/photos/1280x720/frankfurt_de.jpg;Frankfurt nad Mohanem, travel destination, city;Praha - Frankfurt nad Mohanem;https://kiwi.com/cz/hledej/results/praha-cesko/frankfurt-nad-mohanem-nemecko;Praha;Frankfurt nad Mohanem;906 CZK;1911 CZK;;PRG-HHN;;CZ;DE;prague_cz;praha-cesko;frankfurt_de;frankfurt-nad-mohanem-nemecko;Prague;Frankfurt;Česko;Czechia;Německo;Germany;https://www.kiwi.com/cz/cheap-flights/praha-cesko/frankfurt-nad-mohanem-nemecko/;https://www.kiwi.com/cz/hledej/results/praha-cesko/frankfurt-nad-mohanem-nemecko/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/frankfurt-nad-mohanem-nemecko/anytime;CZK;cz
OSR;BCN;https://images.kiwi.com/photos/1280x720/barcelona_es.jpg;Barcelona, travel destination, city;Ostrava - Barcelona;https://kiwi.com/cz/hledej/results/ostrava-cesko/barcelona-spanelsko;Ostrava;Barcelona;1617 CZK;3037 CZK;;OSR-BCN;;CZ;ES;ostrava_cz;ostrava-cesko;barcelona_es;barcelona-spanelsko;Ostrava;Barcelona;Česko;Czechia;Španělsko;Spain;https://www.kiwi.com/cz/cheap-flights/ostrava-cesko/barcelona-spanelsko/;https://www.kiwi.com/cz/hledej/results/ostrava-cesko/barcelona-spanelsko/anytime/no-return;https://www.kiwi.com/cz/hledej/results/ostrava-cesko/barcelona-spanelsko/anytime;CZK;cz
PRG;ACH;https://images.kiwi.com/photos/1280x720/thal_ch.jpg;Thal, travel destination, city;Praha - Thal;https://kiwi.com/cz/hledej/results/praha-cesko/thal-svycarsko;Praha;Thal;9969 CZK;18811 CZK;;PRG-ACH;;CZ;CH;prague_cz;praha-cesko;thal_ch;thal-svycarsko;Prague;Thal;Česko;Czechia;Švýcarsko;Switzerland;https://www.kiwi.com/cz/cheap-flights/praha-cesko/thal-svycarsko/;https://www.kiwi.com/cz/hledej/results/praha-cesko/thal-svycarsko/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/thal-svycarsko/anytime;CZK;cz
PRG;OSL;https://images.kiwi.com/photos/1280x720/oslo_no.jpg;Oslo, travel destination, city;Praha - Oslo;https://kiwi.com/cz/hledej/results/praha-cesko/oslo-norsko;Praha;Oslo;955 CZK;2082 CZK;;PRG-OSL;;CZ;NO;prague_cz;praha-cesko;oslo_no;oslo-norsko;Prague;Oslo;Česko;Czechia;Norsko;Norway;https://www.kiwi.com/cz/cheap-flights/praha-cesko/oslo-norsko/;https://www.kiwi.com/cz/hledej/results/praha-cesko/oslo-norsko/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/oslo-norsko/anytime;CZK;cz
PRG;KUT;https://images.kiwi.com/photos/1280x720/kutaisi_ge.jpg;Kutaisi, travel destination, city;Praha - Kutaisi;https://kiwi.com/cz/hledej/results/praha-cesko/kutaisi-gruzie;Praha;Kutaisi;906 CZK;2155 CZK;;PRG-KUT;;CZ;GE;prague_cz;praha-cesko;kutaisi_ge;kutaisi-gruzie;Prague;Kutaisi;Česko;Czechia;Gruzie;Georgia;https://www.kiwi.com/cz/cheap-flights/praha-cesko/kutaisi-gruzie/;https://www.kiwi.com/cz/hledej/results/praha-cesko/kutaisi-gruzie/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/kutaisi-gruzie/anytime;CZK;cz
OSR;SKG;https://images.kiwi.com/photos/1280x720/thessaloniki_gr.jpg;Soluň, travel destination, city;Ostrava - Soluň;https://kiwi.com/cz/hledej/results/ostrava-cesko/solun-recko;Ostrava;Soluň;2596 CZK;4752 CZK;;OSR-SKG;;CZ;GR;ostrava_cz;ostrava-cesko;thessaloniki_gr;solun-recko;Ostrava;Thessaloniki;Česko;Czechia;Řecko;Greece;https://www.kiwi.com/cz/cheap-flights/ostrava-cesko/solun-recko/;https://www.kiwi.com/cz/hledej/results/ostrava-cesko/solun-recko/anytime/no-return;https://www.kiwi.com/cz/hledej/results/ostrava-cesko/solun-recko/anytime;CZK;cz
PRG;KLX;https://images.kiwi.com/photos/1280x720/kalamata_gr.jpg;Kalamata, travel destination, city;Praha - Kalamata;https://kiwi.com/cz/hledej/results/praha-cesko/kalamata-recko;Praha;Kalamata;3552 CZK;5487 CZK;;PRG-KLX;;CZ;GR;prague_cz;praha-cesko;kalamata_gr;kalamata-recko;Prague;Kalamata;Česko;Czechia;Řecko;Greece;https://www.kiwi.com/cz/cheap-flights/praha-cesko/kalamata-recko/;https://www.kiwi.com/cz/hledej/results/praha-cesko/kalamata-recko/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/kalamata-recko/anytime;CZK;cz
PRG;TNR;https://images.kiwi.com/photos/1280x720/antananarivo_mg.jpg;Antananarivo, travel destination, city;Praha - Antananarivo;https://kiwi.com/cz/hledej/results/praha-cesko/antananarivo-madagaskar;Praha;Antananarivo;13521 CZK;22804 CZK;;PRG-TNR;;CZ;MG;prague_cz;praha-cesko;antananarivo_mg;antananarivo-madagaskar;Prague;Antananarivo;Česko;Czechia;Madagaskar;Madagascar;https://www.kiwi.com/cz/cheap-flights/praha-cesko/antananarivo-madagaskar/;https://www.kiwi.com/cz/hledej/results/praha-cesko/antananarivo-madagaskar/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/antananarivo-madagaskar/anytime;CZK;cz
BRQ;BLQ;https://images.kiwi.com/photos/1280x720/bologna_it.jpg;Bologna, travel destination, city;Brno - Bologna;https://kiwi.com/cz/hledej/results/brno-cesko/bologna-italie;Brno;Bologna;1127 CZK;3282 CZK;;BRQ-BLQ;;CZ;IT;brno_cz;brno-cesko;bologna_it;bologna-italie;Brno;Bologna;Česko;Czechia;Itálie;Italy;https://www.kiwi.com/cz/cheap-flights/brno-cesko/bologna-italie/;https://www.kiwi.com/cz/hledej/results/brno-cesko/bologna-italie/anytime/no-return;https://www.kiwi.com/cz/hledej/results/brno-cesko/bologna-italie/anytime;CZK;cz
OSR;VIE;https://images.kiwi.com/photos/1280x720/vienna_at.jpg;Vídeň, travel destination, city;Ostrava - Vídeň;https://kiwi.com/cz/hledej/results/ostrava-cesko/viden-rakousko;Ostrava;Vídeň;1617 CZK;5021 CZK;;OSR-VIE;;CZ;AT;ostrava_cz;ostrava-cesko;vienna_at;viden-rakousko;Ostrava;Vienna;Česko;Czechia;Rakousko;Austria;https://www.kiwi.com/cz/cheap-flights/ostrava-cesko/viden-rakousko/;https://www.kiwi.com/cz/hledej/results/ostrava-cesko/viden-rakousko/anytime/no-return;https://www.kiwi.com/cz/hledej/results/ostrava-cesko/viden-rakousko/anytime;CZK;cz
